Country Name,Country Code,Series Name,Series Code,2022 [YR2022],,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Heat Index 35,EN.CLC.HEAT.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Heating Degree Days,EN.CLC.HDDY.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Income share held by lowest 20%,SI.DST.FRST.20,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Land Surface Temperature,EN.LND.LTMP.DC,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,"Mammal species, threatened",EN.MAM.THRD.NO,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Net migration,SM.POP.NETM,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,"Patent applications, residents",IP.PAT.RESD,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.249723330140114,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Population density (people per sq. km of land area),EN.POP.DNST,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Proportion of bodies of water with good ambient water quality,EN.H2O.BDYS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,13.5135135135135,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,87.1969177765017,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Regulatory Quality: Estimate,RQ.EST,-0.718993604183197,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Rule of Law: Estimate,RL.EST,-0.602303206920624,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Standardised Precipitation-Evapotranspiration Index,EN.CLC.SPEI.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,4.25826472768856,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Tree Cover Loss (hectares),AG.LND.FRLS.HA,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,24.389,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,..,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Voice and Accountability: Estimate,VA.EST,-1.22704982757568,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,37.639031070535,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Coastal protection,EN.CLC.CSTP.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Control of Corruption: Estimate,CC.EST,-0.44087877869606,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Cooling Degree Days,EN.CLC.CDDY.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Economic and Social Rights Performance Score,SD.ESR.PERF.XQ,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Forest area (% of land area),AG.LND.FRST.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.31709602984485,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Gini index,SI.POV.GINI,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Government Effectiveness: Estimate,GE.EST,-0.745265185832977,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Heat Index 35,EN.CLC.HEAT.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Heating Degree Days,EN.CLC.HDDY.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Income share held by lowest 20%,SI.DST.FRST.20,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Land Surface Temperature,EN.LND.LTMP.DC,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"Mammal species, threatened",EN.MAM.THRD.NO,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Net migration,SM.POP.NETM,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"Patent applications, residents",IP.PAT.RESD,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,13.2378982432178,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,7.21980171410408,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.03806757926941,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Population density (people per sq. km of land area),EN.POP.DNST,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Proportion of bodies of water with good ambient water quality,EN.H2O.BDYS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,41.4893617021277,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,87.0433319798132,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Regulatory Quality: Estimate,RQ.EST,-0.94841742515564,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Rule of Law: Estimate,RL.EST,-0.623456954956055,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Standardised Precipitation-Evapotranspiration Index,EN.CLC.SPEI.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,17.0096385584762,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Tree Cover Loss (hectares),AG.LND.FRLS.HA,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.018,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,..,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Voice and Accountability: Estimate,VA.EST,-1.04858255386353,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.16440441315596,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Coastal protection,EN.CLC.CSTP.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Control of Corruption: Estimate,CC.EST,0.388570487499237,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Cooling Degree Days,EN.CLC.CDDY.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Economic and Social Rights Performance Score,SD.ESR.PERF.XQ,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Forest area (% of land area),AG.LND.FRST.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,16.1248510230403,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Gini index,SI.POV.GINI,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Government Effectiveness: Estimate,GE.EST,0.591782867908478,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Heat Index 35,EN.CLC.HEAT.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Heating Degree Days,EN.CLC.HDDY.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Income share held by lowest 20%,SI.DST.FRST.20,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Land Surface Temperature,EN.LND.LTMP.DC,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Mammal species, threatened",EN.MAM.THRD.NO,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Net migration,SM.POP.NETM,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Patent applications, residents",IP.PAT.RESD,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,41.8635812237094,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,48.7940401971456,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.764339506626129,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Population density (people per sq. km of land area),EN.POP.DNST,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Proportion of bodies of water with good ambient water quality,EN.H2O.BDYS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,19.6078431372549,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,50.4910992404862,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Regulatory Quality: Estimate,RQ.EST,-0.0602172017097473,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Rule of Law: Estimate,RL.EST,0.321682155132294,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Standardised Precipitation-Evapotranspiration Index,EN.CLC.SPEI.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,0.990369540646613,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Tree Cover Loss (hectares),AG.LND.FRLS.HA,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.334,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,..,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Voice and Accountability: Estimate,VA.EST,-0.149171754717827,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.37926495899565,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,Coastal protection,EN.CLC.CSTP.ZS,..,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,Control of Corruption: Estimate,CC.EST,2.24697780609131,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,Cooling Degree Days,EN.CLC.CDDY.XD,..,,,,,,,,,,,,,,,,,,,,,,,,
